full_text,text_clean,label,tokens,lemma
"Ganjar dekat dengan para Ulama, dan sangat dicintai oleh masyarakat #GanjarJateng #GanjarMembangun #GanjarBersamaUlama #GanjarPranowo #GanjarCapres #Pemilu2024 #Presiden2024 https://t.co/5WpKmMPS7b",ganjar dekat para ulama sangat cinta masyarakat,1,"['ganjar', 'dekat', 'para', 'ulama', 'sangat', 'cinta', 'masyarakat']",ganjar ulama cinta masyarakat
"Pak Ganjar sosok pemimpin hebat, tegas, dan juga memiliki keberanian. Pak Ganjar Pilihan Rakyat  Keisya PT Vale SISCA JANGAN LUPA MAKAN Anna Barbie Binus Oppenheimer Suzy Top 5 Freya Lombok MC YEONJUN Marlo hobi Suchwita BTS TAKE TWO DOMINATION Margot Robbie Yoona https://t.co/ABGaqS2v4d",ganjar sosok pimpin hebat tegas milik berani ganjar pilih rakyat isya vale sisca jangan lupa makan anna bus suzy freya lombok yeonjun marlo hobi suchwita take domination margot robbie yoona,1,"['ganjar', 'sosok', 'pimpin', 'hebat', 'tegas', 'milik', 'berani', 'ganjar', 'pilih', 'rakyat', 'isya', 'vale', 'sisca', 'jangan', 'lupa', 'makan', 'anna', 'bus', 'suzy', 'freya', 'lombok', 'yeonjun', 'marlo', 'hobi', 'suchwita', 'take', 'domination', 'margot', 'robbie', 'yoona']",ganjar sosok pimpin hebat milik berani ganjar pilih rakyat isya vale sisca lupa makan anna bus freya lombok yeonjun marlo hobi suchwita take domination margot robbie yoona
Ganjar Minta Relawan Mulai Dekati Pemilih di Wilayah Basisnya https,ganjar minta rawan mulai dekat pilih wilayah basis,0,"['ganjar', 'minta', 'rawan', 'mulai', 'dekat', 'pilih', 'wilayah', 'basis']",ganjar rawan pilih wilayah basis
Ganjar Pranowo Presiden Indonesia Tahun 2024??????  Keisya PT Vale SISCA JANGAN LUPA MAKAN Anna Barbie Binus Oppenheimer Suzy Top 5 Freya Lombok MC YEONJUN Marlo hobi Suchwita BTS TAKE TWO DOMINATION Margot Robbie Yoona https,ganjar pranowo presiden indonesia tahun isya vale sisca jangan lupa makan anna bus suzy freya lombok yeonjun marlo hobi suchwita take domination margot robbie yoona,1,"['ganjar', 'pranowo', 'presiden', 'indonesia', 'tahun', 'isya', 'vale', 'sisca', 'jangan', 'lupa', 'makan', 'anna', 'bus', 'suzy', 'freya', 'lombok', 'yeonjun', 'marlo', 'hobi', 'suchwita', 'take', 'domination', 'margot', 'robbie', 'yoona']",ganjar pranowo presiden indonesia tahun isya vale sisca lupa makan anna bus freya lombok yeonjun marlo hobi suchwita take domination margot robbie yoona
@DokterTifa Hehe..ayo di perhatikan wilayanya sebagai gubnur pak ganjar,perhati wilayanya gubnur ganjar,0,"['perhati', 'wilayanya', 'gubnur', 'ganjar']",perhati wilayanya gubnur ganjar
@Miduk17 Tetep aja elektabilitas Ganjar ga naik naik malah makin nyungsep piye?,tetap elektabilitas ganjar naik naik bahkan makin nyungsep bagaimana,2,"['tetap', 'elektabilitas', 'ganjar', 'naik', 'naik', 'bahkan', 'makin', 'nyungsep', 'bagaimana']",tetap elektabilitas ganjar nyungsep
@Joker_Wedoks @hutahur1 @DJoker_GinOngs @NGM_007 @Yudiantiyaman @putri_Aalona @Andrikosasih @ganjarpranowo @Dennysiregar7 @psi_id @Puspen_TNI @mazzini_gsp @kurawa @aniesbaswedan Kasihan sekjen PDIP aja bilang Ganjar gimmik. ????????jejak ya langsung dr PDIP bukan dr partai lain di bongkar partainya ?????? https,kasihan sekjen pdip bilang ganjar gimmik jejak langsung pdip bukan partai bongkar partai,2,"['kasihan', 'sekjen', 'pdip', 'bilang', 'ganjar', 'gimmik', 'jejak', 'langsung', 'pdip', 'bukan', 'partai', 'bongkar', 'partai']",kasihan sekjen pdip bilang ganjar gimmik jejak pdip partai bongkar partai
@Joker_Wedoks @DJoker_GinOngs @NGM_007 @gtobing2903 @Yudiantiyaman @putri_Aalona @Andrikosasih @ganjarpranowo @Dennysiregar7 @psi_id @Puspen_TNI @mazzini_gsp @kurawa @aniesbaswedan @Joker_Wedoks gak malu jang lu ngirim2 gtu sma aja lu ngerendahin ganjar j,malu jangan kamu kirim gitu sama kamu ngerendahin ganjar,2,"['malu', 'jangan', 'kamu', 'kirim', 'gitu', 'sama', 'kamu', 'ngerendahin', 'ganjar']",malu kirim gitu ngerendahin ganjar
Ganjar Pranowo tingkatkan IPM Jateng #GanjarPranowo #GanjarCapres #GanjarUntukSemua #GanjarPresiden #GanjarPresiden2024 #IndonesiaMaju https,ganjar pranowo tingkat jateng,1,"['ganjar', 'pranowo', 'tingkat', 'jateng']",ganjar pranowo tingkat jateng
Ganjar Blusukan Cek Revitalisasi Pasar Wonolopo,ganjar blusukan revitalisasi pasar wonolopo,0,"['ganjar', 'blusukan', 'revitalisasi', 'pasar', 'wonolopo']",ganjar blusukan revitalisasi pasar wonolopo
@inuu90 @dolcegust0 @tanyarlfes Semakin bnyk aliran dan menggap itu wajar  G mana dajjal datang d embat abis ??,makin banyak alir gap wajar mana dajjal datang embat habis,0,"['makin', 'banyak', 'alir', 'gap', 'wajar', 'mana', 'dajjal', 'datang', 'embat', 'habis']",alir gap wajar dajjal embat habis
"Puan Ajak Jurkam Muda Pemenangan Ganjar Ciptakan Pemilu 2024 dengan Gembira, Damai, dan Penuh Cinta  #puanmaharani #GanjarPranowo #capres #pdip #teropongnews https://t.co/8tRQTRsgWK",puan ajak jurkam muda menang ganjar cipta milu gembira damai penuh cinta,1,"['puan', 'ajak', 'jurkam', 'muda', 'menang', 'ganjar', 'cipta', 'milu', 'gembira', 'damai', 'penuh', 'cinta']",puan ajak jurkam muda menang ganjar cipta milu gembira damai penuh cinta
Ganjar Pranowo Revitalisasi 84 Pasar Dengan Anggaran Rp390 Miliar Lebih. Pemimpin Yang Sudah Teruji Berbuat Untuk Rakyat  Freya Binus SISCA JANGAN LUPA MAKAN Suchwita Cabe Keisya sehun CONGRATULATIONS JIN PT Vale MC YEONJUN hobi Suzy Cakra Khan jaehyun Milan Barbie https,ganjar pranowo revitalisasi pasar anggar miliar lebih pimpin sudah uji buat rakyat freya bus sisca jangan lupa makan suchwita cabe isya hun congratulations vale yeonjun hobi suzy cakra jaehyun mil,1,"['ganjar', 'pranowo', 'revitalisasi', 'pasar', 'anggar', 'miliar', 'lebih', 'pimpin', 'sudah', 'uji', 'buat', 'rakyat', 'freya', 'bus', 'sisca', 'jangan', 'lupa', 'makan', 'suchwita', 'cabe', 'isya', 'hun', 'congratulations', 'vale', 'yeonjun', 'hobi', 'suzy', 'cakra', 'jaehyun', 'mil']",ganjar pranowo revitalisasi pasar anggar miliar pimpin uji rakyat freya bus sisca lupa makan suchwita isya hun congratulations vale yeonjun hobi cakra jaehyun mil
@lalisaafranss @inuu90 @dolcegust0 @tanyarlfes Gua paham kristen ortodoks . Mulai bermunculan yg ngedukung bnyk ??. Seolah olah wajar .,paham kristen ortodoks mulai muncul ngedukung banyak olah wajar,0,"['paham', 'kristen', 'ortodoks', 'mulai', 'muncul', 'ngedukung', 'banyak', 'olah', 'wajar']",paham kristen ortodoks muncul ngedukung olah wajar
@Joker_Wedoks @hutahur1 @DJoker_GinOngs @NGM_007 @Yudiantiyaman @putri_Aalona @Andrikosasih @ganjarpranowo @Dennysiregar7 @psi_id @Puspen_TNI @mazzini_gsp @kurawa @aniesbaswedan Sayang ya ada jejak digitalnya ??????sekjen aja bilang Ganjar Gimik ????,sayang jejak digital sekjen bilang ganjar gimik,2,"['sayang', 'jejak', 'digital', 'sekjen', 'bilang', 'ganjar', 'gimik']",sayang jejak digital sekjen bilang ganjar gimik
"Gelombang Dukungan Generasi Milenial Semakin Besar, Ganjar Siap Wujudkan Bonus Demografi Yang Berkualitas  Freya Binus SISCA JANGAN LUPA MAKAN Suchwita Cabe Keisya sehun CONGRATULATIONS JIN PT Vale MC YEONJUN hobi Suzy Cakra Khan jaehyun Milan Barbie https://t.co/nsvIvAq91m",gelombang dukung generasi milenial makin besar ganjar siap wujud bonus demografi kualitas freya bus sisca jangan lupa makan suchwita cabe isya hun congratulations vale yeonjun hobi suzy cakra jaehyun mil,1,"['gelombang', 'dukung', 'generasi', 'milenial', 'makin', 'besar', 'ganjar', 'siap', 'wujud', 'bonus', 'demografi', 'kualitas', 'freya', 'bus', 'sisca', 'jangan', 'lupa', 'makan', 'suchwita', 'cabe', 'isya', 'hun', 'congratulations', 'vale', 'yeonjun', 'hobi', 'suzy', 'cakra', 'jaehyun', 'mil']",gelombang dukung generasi milenial ganjar wujud bonus demografi kualitas freya bus sisca lupa makan suchwita isya hun congratulations vale yeonjun hobi cakra jaehyun mil
Prabowo presiden ganjar wakil 2024  pas https,prabowo presiden ganjar wakil,1,"['prabowo', 'presiden', 'ganjar', 'wakil']",prabowo presiden ganjar wakil
Prabowo presiden ganjar wakil pas 2024?????????? https,prabowo presiden ganjar wakil,1,"['prabowo', 'presiden', 'ganjar', 'wakil']",prabowo presiden ganjar wakil
4 Survei Terbaru Capres Menuju Pilpres 2024. Milenial Merapat Dan Bersiap All In Ke Ganjar Pranowo  Keisya Barbie SISCA JANGAN LUPA MAKAN Binus PT Vale Suzy Oppenheimer Freya Suchwita Marlo hobi sehun MC YEONJUN jaehyun https,survei baru capres tuju pilpres milenial rapat siap ganjar pranowo isya sisca jangan lupa makan bus vale suzy freya suchwita marlo hobi hun yeonjun jaehyun,1,"['survei', 'baru', 'capres', 'tuju', 'pilpres', 'milenial', 'rapat', 'siap', 'ganjar', 'pranowo', 'isya', 'sisca', 'jangan', 'lupa', 'makan', 'bus', 'vale', 'suzy', 'freya', 'suchwita', 'marlo', 'hobi', 'hun', 'yeonjun', 'jaehyun']",survei capres pilpres milenial rapat ganjar pranowo isya sisca lupa makan bus vale freya suchwita marlo hobi hun yeonjun jaehyun
@Rizkihadi @JohnBanting03 @pranoto_yudho @FransAlosius @WagimanDeep212_ @bpkri Ngoceh tanpa data. Pantes sih KL pendukung Jokowi Ganjar tolol2. ??,ngoceh data pantas kalo dukung jokowi ganjar tolol,2,"['ngoceh', 'data', 'pantas', 'kalo', 'dukung', 'jokowi', 'ganjar', 'tolol']",ngoceh data kalo dukung jokowi ganjar tolol
Ganjar Pranowo pemimpin yang dekat dengan ulama https,ganjar pranowo pimpin dekat ulama,1,"['ganjar', 'pranowo', 'pimpin', 'dekat', 'ulama']",ganjar pranowo pimpin ulama
"Elektabilitas Prabowo bersaing ketat dengan Ganjar, Anies urutan ketiga."" #newsupdate #update #news #text https://t.co/JMsXJdD19P""",elektabilitas prabowo saing ketat ganjar anies urut tiga,0,"['elektabilitas', 'prabowo', 'saing', 'ketat', 'ganjar', 'anies', 'urut', 'tiga']",elektabilitas prabowo saing ketat ganjar anies urut
"@Sujiono050476 @mangunsong63 @aniesbaswedan @feryfarhati Menjabat gak menjabat kan kampanye duluan, ganjar jg kalau hari libur sabtu dan minggu itupun baru 2buln blum ada..",jabat jabat kampanye duluan ganjar kalau hari libur sabtu minggu itu baru bulan,0,"['jabat', 'jabat', 'kampanye', 'duluan', 'ganjar', 'kalau', 'hari', 'libur', 'sabtu', 'minggu', 'itu', 'baru', 'bulan']",jabat jabat kampanye duluan ganjar libur sabtu minggu
"@andre_rosiade @budimandjatmiko @prabowo Hmmm apakah ganjar akan jadi cawapres  prabowodua kandidat dlm pilprea seru ne..he.at hemattt keuangan negara""",hmmm ganjar jadi cawapres prabowodua kandidat pilprea seru hemat uang negara,0,"['hmmm', 'ganjar', 'jadi', 'cawapres', 'prabowodua', 'kandidat', 'pilprea', 'seru', 'hemat', 'uang', 'negara']",ganjar cawapres prabowo dua kandidat pilprea seru hemat uang negara
@Aryprasetyo85 @PDI_Perjuangan @psi_id @GunRomli @Giring_Ganesha @Marbot_Udien @Uki23 @Urrangawak @03__nakula @ch_chotimah2 @NgkongRoses Mantap PSI dukung Ganjar,mantap dukung ganjar,1,"['mantap', 'dukung', 'ganjar']",mantap dukung ganjar
@Ganjaris0071 @psi_id Bukannya udah deklarasi ya? Atau mau deklarasi ulang kelain kamar?  Ganjar Yenny gimana ini? https,bukan deklarasi deklarasi ulang lain kamar ganjar yenny bagaimana,0,"['bukan', 'deklarasi', 'deklarasi', 'ulang', 'lain', 'kamar', 'ganjar', 'yenny', 'bagaimana']",deklarasi deklarasi ulang kamar ganjar yenny
Inovasi Ganjar memanglah yang terbaik #GanjarPranowo #GanjarCapres #Pemilu2024 #Presiden2024 https,inovasi ganjar memang baik,1,"['inovasi', 'ganjar', 'memang', 'baik']",inovasi ganjar baik
Ganjar Tingkatkan IPM JATENG  #GanjarPranowo #GanjarCapres #Pemilu2024 #Presiden2024 https,ganjar tingkat jateng,1,"['ganjar', 'tingkat', 'jateng']",ganjar tingkat jateng
Ganjar mirip seperti sosok Pak Jokowi yang pekerja keras dan inovasi #GanjarPranowo #GanjarCapres #Pemilu2024 #Presiden2024 https,ganjar mirip sosok jokowi kerja keras inovasi,1,"['ganjar', 'mirip', 'sosok', 'jokowi', 'kerja', 'keras', 'inovasi']",ganjar sosok jokowi keras inovasi
Ganjar Sosok yang anti dengan Korupsi terbukti di Jateng memberikan dukungan penuh terhadap KPK #GanjarPranowo #GanjarCapres #Pemilu2024 #Presiden2024 https,ganjar sosok anti korupsi bukti jateng beri dukung penuh,1,"['ganjar', 'sosok', 'anti', 'korupsi', 'bukti', 'jateng', 'beri', 'dukung', 'penuh']",ganjar sosok anti korupsi bukti jateng dukung penuh
"@GeiszChalifah Ganjar anti Israel, kalo edan gimana?",ganjar anti israel gilan bagaimana,0,"['ganjar', 'anti', 'israel', 'gilan', 'bagaimana']",ganjar anti israel gilan
"Nih orang masih mau cari celah salah nya @Puspen_TNI aj,,, eh @Miduk17 lo manusia apa binatang ggk ngerti bahasa manusia lo y.... Lo pasang aj den ganjar lo balihonye dirumah lo ngapain si lo jadi usilin @Puspen_TNI aj,,, ada masalah lo...?",orang cari celah salah kamu manusia binatang erti bahasa manusia kamu kamu pasang ganjar kamu baliho rumah kamu sedangapa kamu jadi usil masalah kamu,2,"['orang', 'cari', 'celah', 'salah', 'kamu', 'manusia', 'binatang', 'erti', 'bahasa', 'manusia', 'kamu', 'kamu', 'pasang', 'ganjar', 'kamu', 'baliho', 'rumah', 'kamu', 'sedangapa', 'kamu', 'jadi', 'usil', 'masalah', 'kamu']",cari celah salah manusia binatang bahasa manusia pasang ganjar baliho rumah sedangapa usil
@FaGtng @ganjarpranowo Milenial dan GenZ bersama Ganjar,milenial genz sama ganjar,1,"['milenial', 'genz', 'sama', 'ganjar']",milenial gen z ganjar
@helmihakam7 @Dennysiregar7 Ganjar dan pks anti israel lu pro israel?,ganjar anti israel kamu profesional israel,2,"['ganjar', 'anti', 'israel', 'kamu', 'profesional', 'israel']",ganjar anti israel profesional israel
@Ganjaran_app @ganjarpranowo Lanjutkan pak ganjar ????,lanjut ganjar,1,"['lanjut', 'ganjar']",lanjut ganjar
@Kayakuwek2 @Dennysiregar7 Pada akhirnya Ganjar prabowo.,akhir ganjar prabowo,1,"['akhir', 'ganjar', 'prabowo']",ganjar prabowo
Dukung Pak Ganjar Pranowo,dukung ganjar pranowo,1,"['dukung', 'ganjar', 'pranowo']",dukung ganjar pranowo
@balenciagka @Ganjaran_app @ganjarpranowo Yuk Indonesia bangkit bersama pak ganjar pranowo,indonesia bangkit sama ganjar pranowo,1,"['indonesia', 'bangkit', 'sama', 'ganjar', 'pranowo']",indonesia bangkit ganjar pranowo
@balenciagka @Ganjaran_app @ganjarpranowo Sekarang ga akan ragu lagi buat milih pak ganjar,sekarang akan ragu buat milih ganjar,1,"['sekarang', 'akan', 'ragu', 'buat', 'milih', 'ganjar']",ragu milih ganjar
"Ganjar Pranowo bersama para masyayikh dan habaib se-Indonesia dalam momen bersejarah di Pondok Pesantren Al Anwar, Sarang, Rembang.  #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #MEnangkanGAnjar #MEnangkanGAnjarTotal https://t.co/nen1Q0oPUK",ganjar pranowo sama masyayikh habaib indonesia momen sejarah pondok pesantren anwar sarang rembang,1,"['ganjar', 'pranowo', 'sama', 'masyayikh', 'habaib', 'indonesia', 'momen', 'sejarah', 'pondok', 'pesantren', 'anwar', 'sarang', 'rembang']",ganjar pranowo masyayikh habaib indonesia momen sejarah pondok pesantren anwar sarang rembang
@Ganjaran_app sehat selalu pak ganjar,sehat selalu ganjar,1,"['sehat', 'selalu', 'ganjar']",sehat ganjar
"teriak kadrun,kampret,ternyata kau sbg pendukung Ganjar Pranowo aliran kampret buat malu.pembunuh sekalipun layak menerima kata maaf dan pengampunan paham...!!sdh kayak kau yg pemilik surga yg menentuka pantas atau tdk orang di ampunin.",teriak kadrun sial nyata kamu dukung ganjar pranowo alir sial buat malu bunuh sekalipun layak terima kata maaf ampun paham kamu milik surga menentuka pantas tidak orang ampunin,2,"['teriak', 'kadrun', 'sial', 'nyata', 'kamu', 'dukung', 'ganjar', 'pranowo', 'alir', 'sial', 'buat', 'malu', 'bunuh', 'sekalipun', 'layak', 'terima', 'kata', 'maaf', 'ampun', 'paham', 'kamu', 'milik', 'surga', 'menentuka', 'pantas', 'tidak', 'orang', 'ampunin']",teriak kadrun sial dukung ganjar pranowo alir sial malu bunuh layak terima maaf ampun paham milik surga menentuka ampunin
@Ganjaran_app @ganjarpranowo Gimana ya kalau pak Ganjar sudah menjadi Presiden,bagaimana kalau ganjar jadi presiden,0,"['bagaimana', 'kalau', 'ganjar', 'jadi', 'presiden']",ganjar presiden
@Ganjaran_app @ganjarpranowo semangat terus untuk pak ganjar,semangat terus ganjar,1,"['semangat', 'terus', 'ganjar']",semangat terus ganjar
@ganjarpranowo Pak Ganjar Pranowo niki tetangga kulo terkena DBD yang sudah kena DPD gaamau ngasih surat  lab dri rumah sakit pak. Sedangkan kita yang mau laporan ke pihak kades gabisa soalnya bingung suratnya gabisa di minta pak,ganjar pranowo nik tetangga kena sudah kena tidakmau beri surat rumah sakit kita lapor pihak kades tidakbisa soal bingung surat tidakbisa minta,0,"['ganjar', 'pranowo', 'nik', 'tetangga', 'kena', 'sudah', 'kena', 'tidakmau', 'beri', 'surat', 'rumah', 'sakit', 'kita', 'lapor', 'pihak', 'kades', 'tidakbisa', 'soal', 'bingung', 'surat', 'tidakbisa', 'minta']",ganjar pranowo nik tetangga tidakmau surat rumah sakit lapor kades tidakbisa bingung surat tidakbisa
@Ganjaran_app @ganjarpranowo Pa ganjar memang jagonya ??,ganjar memang jago,1,"['ganjar', 'memang', 'jago']",ganjar jago
"@balenciagka @Ganjaran_app @ganjarpranowo Maju terus pak ganjar, pimpin Indonesia menjadi negara yang maju",maju terus ganjar pimpin indonesia jadi negara maju,1,"['maju', 'terus', 'ganjar', 'pimpin', 'indonesia', 'jadi', 'negara', 'maju']",maju terus ganjar pimpin indonesia negara maju
@Rizkihadi @JohnBanting03 @pranoto_yudho @FransAlosius @WagimanDeep212_ Iya iya.. jadi @bpkri dibeli ya.  Kamu lagi nyindir Ganjar dapat wtp beli dari @bpkri ?  Mas2 makanya kalau tidur jangan terlalu miring. Ilernya kemana2,jadi beli kamu nyindir ganjar beli makanya kalau tidur jangan terlalu miring iler,2,"['jadi', 'beli', 'kamu', 'nyindir', 'ganjar', 'beli', 'makanya', 'kalau', 'tidur', 'jangan', 'terlalu', 'miring', 'iler']",beli nyindir ganjar beli tidur miring iler
"@Ganjaran_app @ganjarpranowo Sehat selalu pak ganjar, agar terus bisa memberikan yg terbaik untuk rakyat Indonesia",sehat selalu ganjar terus beri baik rakyat indonesia,1,"['sehat', 'selalu', 'ganjar', 'terus', 'beri', 'baik', 'rakyat', 'indonesia']",sehat ganjar terus baik rakyat indonesia
"Silaturahmi Masyayikh Se-Indonesia di Ponpes Al Anwar, Rembang  .  .  #GanjarPranowo #MyGanjar #Ganjar https://t.co/YPXoDRDXNt",silaturahmi masyayikh indonesia pondokpesantren anwar rembang,1,"['silaturahmi', 'masyayikh', 'indonesia', 'pondokpesantren', 'anwar', 'rembang']",silaturahmi masyayikh indonesia pondokpesantren anwar rembang
@balenciagka @Ganjaran_app @ganjarpranowo Indonesia makin jaya ditangan pak ganjar,indonesia makin jaya tang ganjar,1,"['indonesia', 'makin', 'jaya', 'tang', 'ganjar']",indonesia jaya ganjar
"Tak ada tokoh lain yg cocok sama Ganjar Pranowo selain Erick Thohir.  Erick Thohir seirama dengan Ganjar dalam bekerja, inovatif dan gerak cepat!  Soal prestasi? Erick berhasil raih banyak prestasi selama menjabat sebagai Menteri BUMN.  #GanjarErickDuetTerbaik https://t.co/auxTMuFtAV",tokoh yang cocok sama ganjar pranowo erick thohir erick thohir irama ganjar kerja inovatif gerak cepat soal prestasi erick hasil raih banyak prestasi lama jabat menteri bumn,1,"['tokoh', 'yang', 'cocok', 'sama', 'ganjar', 'pranowo', 'erick', 'thohir', 'erick', 'thohir', 'irama', 'ganjar', 'kerja', 'inovatif', 'gerak', 'cepat', 'soal', 'prestasi', 'erick', 'hasil', 'raih', 'banyak', 'prestasi', 'lama', 'jabat', 'menteri', 'bumn']",tokoh cocok ganjar pranowo erick thohir erick thohir irama ganjar inovatif gerak cepat prestasi erick hasil raih prestasi jabat menteri bumn
"@Ganjaran_app @ganjarpranowo Selain milik bu atiqoh, pak ganjar juga milik rakyat Indonesia ??",milik atiqoh ganjar milik rakyat indonesia,1,"['milik', 'atiqoh', 'ganjar', 'milik', 'rakyat', 'indonesia']",milik atiqoh ganjar milik rakyat indonesia
Ganjar tetap nyapres apabila prabowo tolak proposal ganjar sbg wapres!,ganjar tetap nyapres apabila prabowo tolak proposal ganjar wapres,0,"['ganjar', 'tetap', 'nyapres', 'apabila', 'prabowo', 'tolak', 'proposal', 'ganjar', 'wapres']",ganjar tetap nyapres prabowo tolak proposal ganjar wapres
